Protein1,Protein2,Score,Experimental System Type
PRKDC,LIG4,997,physical
BICRAL,BRD9,997,physical
NSD3,BRD4,997,physical
ANAPC2,ANAPC5,997,physical
ANAPC2,CDC27,997,physical
ANAPC2,ANAPC7,997,physical
MCM9,MCM8,997,physical
EDNRA,EDN1,997,physical
ITGA3,ITGB1,997,physical
CALML3,NOS1,997,physical
PRPF3,LSM2,997,physical
PRPF3,SNRPD2,997,physical
PRPF3,SNU13,997,physical
CHRNA3,CHRNB4,997,physical
NDUFS8,NDUFV3,997,physical
NDUFS8,NDUFB5,997,physical
COG4,COG2,997,physical
SNRNP200,SNRPA1,997,physical
SNRNP200,SNRPD1,997,physical
SNRNP200,SF3B3,997,physical
SNRNP200,PRPF4,997,physical
SNRNP200,SF3B2,997,physical
SNRNP200,SF3B1,997,physical
SNRNP200,SNRPD2,997,physical
CYC1,UQCRC2,997,physical
SSR4,SSR1,997,physical
MRPS11,MRPS18C,997,physical
MRPS11,MRPS16,997,physical
MRPS11,MRPS10,997,physical
MRPS11,MRPS14,997,physical
MRPS11,MRPS21,997,physical
CHMP6,CHMP4A,997,physical
RABGGTB,RABGGTA,997,physical
APOL1,APOA1,997,physical
RPP25,POP4,997,physical
RPP25,RPP40,997,physical
COX5A,COX6A1,997,physical
RUVBL1,INO80C,997,physical
SF3B2,SNRPB2,997,physical
SF3B2,RNF113A,997,physical
SF3B2,SNRNP200,997,physical
SUPT6H,SUPT5H,997,physical
LSM10,SNRPE,997,physical
SNAPC5,SNAPC1,997,physical
CXCR2,CXCR1,997,physical
MPDZ,MPP5,997,physical
EZH2,JARID2,997,physical
HCLS1,TJP1,997,physical
TUBB3,TUBA1A,997,physical
IFT22,IFT46,997,physical
IFT22,HSPB11,997,physical
ARID1A,PBRM1,997,physical
IL17RA,IL17RE,997,physical
IL17RA,IL17RC,997,physical
CDC25C,YWHAE,997,physical
SERPINF2,PLG,997,physical
PFN4,ACTB,997,physical
DPM2,DPM3,997,physical
ORAI3,ORAI2,997,physical
EXOSC3,MPHOSPH6,997,physical
PNKP,XRCC1,997,physical
IFT88,TTC30B,997,physical
IFT88,IFT74,997,physical
CRTAP,P3H1,997,physical
SMARCE1,BRD7,997,physical
PRPF31,EFTUD2,997,physical
POLR2L,POLR3B,997,physical
POLR2L,POLR1D,997,physical
POLR2L,POLR2D,997,physical
WRAP53,TERT,997,physical
GSK3B,FRAT1,997,physical
GSK3B,CSNK1A1,997,physical
WDR33,FIP1L1,997,physical
KARS1,EPRS1,997,physical
MED16,MED27,997,physical
MED16,MED18,997,physical
PSMG2,PSMG1,997,physical
PMAIP1,MCL1,997,physical
EIF4A2,EIF4G2,997,physical
EIF4A2,EIF4E,997,physical
EIF4A2,EIF4B,997,physical
UTP4,NOL11,997,physical
NDUFV2,NDUFA3,997,physical
NDUFV2,NDUFB5,997,physical
NDUFV2,NDUFA11,997,physical
TSEN54,TSEN34,997,physical
TSEN54,TSEN2,997,physical
GRIK1,GRIK2,997,physical
DNMT3B,HDAC1,997,physical
SP1,ESR1,997,physical
ATP6V0C,ATP6V0D1,997,physical
PSMG1,PSMG2,997,physical
TBK1,MAVS,997,physical
TBK1,TRAF3,997,physical
SOCS3,TYK2,997,physical
NSMCE3,SMC5,997,physical
NDUFA12,NDUFA1,997,physical
NDUFA12,NDUFA11,997,physical
IFITM1,CD81,997,physical
IFITM1,CD19,997,physical
IL1R2,IL1A,997,physical
ZNRD1,TWISTNB,997,physical
ZNRD1,POLR1E,997,physical
GRIN2A,GRIN3B,997,physical
UQCR10,UQCRFS1,997,physical
SMAD3,NEDD4L,997,physical
HIST2H3D,DNMT3L,997,physical
FAAP100,FAAP20,997,physical
SHMT2,ABRAXAS2,997,physical
PARVA,LIMS1,997,physical
POLR3C,POLR1C,997,physical
POLR3C,POLR3E,997,physical
ARID2,SMARCC2,997,physical
HSP90AA1,AR,997,physical
HSP90AA1,HSPA8,997,physical
HSP90AA1,AKT1,997,physical
HSP90AA1,SRC,997,physical
HSP90AA1,NOS3,997,physical
SLC51B,SLC51A,997,physical
DLST,DHTKD1,997,physical
SF3B1,SNRNP200,997,physical
SF3B1,DDX42,997,physical
CDKN3,CDK2,997,physical
KNL1,BUB1B,997,physical
CBX3,EHMT2,997,physical
SUPT7L,TRRAP,997,physical
SUPT7L,TADA1,997,physical
SUPT7L,SUPT20H,997,physical
SUPT7L,TAF6L,997,physical
SUPT7L,TAF9,997,physical
FIP1L1,WDR33,997,physical
TUBA1B,TUBB2B,997,physical
SEL1L,DERL1,997,physical
CENPQ,CENPK,997,physical
NLRP3,DHX33,997,physical
NLRP3,MAVS,997,physical
UXT,PDRG1,997,physical
UXT,PFDN6,997,physical
LIMS1,PARVB,997,physical
LIMS1,PARVA,997,physical
SARNP,ALYREF,997,physical
IL21R,IL21,997,physical
KLRD1,KLRC3,997,physical
NPAS2,CLOCK,997,physical
UBA1,UBC,997,physical
UBA1,RPS27A,997,physical
EZR,ICAM1,997,physical
ANAPC1,CDC26,997,physical
ANAPC1,ANAPC16,997,physical
ANAPC1,CDC20,997,physical
ANAPC1,ANAPC13,997,physical
CAV1,NOS3,997,physical
NELFB,NELFA,997,physical
H3F3C,CBX5,997,physical
FLRT3,ADGRL3,997,physical
TAF1A,TAF1B,997,physical
TAF1A,TAF1C,997,physical
TAF3,TAF11,997,physical
ASH2L,HCFC1,997,physical
PTN,ALK,997,physical
TRADD,CFLAR,997,physical
TRADD,TRAF1,997,physical
TRADD,TNF,997,physical
JARID2,EZH2,997,physical
TUBB4B,TUBA1A,997,physical
DTNBP1,BLOC1S3,997,physical
DTNBP1,BLOC1S2,997,physical
DTNBP1,BLOC1S1,997,physical
TNNI3,TNNC1,997,physical
RPS2,RPS27A,997,physical
RPS2,RPS26,997,physical
RPS2,RPS12,997,physical
RPS2,RPS5,997,physical
RPS2,RPS21,997,physical
RPS2,RPS11,997,physical
RPS2,RPS23,997,physical
RPS2,RPS8,997,physical
RPS2,RPS13,997,physical
RPS2,RPS14,997,physical
NCR3,FCER1G,997,physical
BORCS7,BORCS6,997,physical
SNRPD2,SF3A3,997,physical
SNRPD2,PRPF3,997,physical
SNRPD2,SNRPA1,997,physical
SNRPD2,CDC5L,997,physical
SNRPD2,LSM2,997,physical
SNRPD2,PRPF19,997,physical
SNRPD2,SNRNP200,997,physical
SNRPD2,GEMIN2,997,physical
SNRPD2,SNRPC,997,physical
SNRPD2,SART1,997,physical
NOXA1,CYBA,997,physical
NOXA1,NCF1,997,physical
BABAM2,BARD1,997,physical
USP7,DAXX,997,physical
GFRAL,RET,997,physical
ESR2,NCOA1,997,physical
IFNAR2,TYK2,997,physical
RBPJ,MAML3,997,physical
RBPJ,MAML2,997,physical
ARPC5L,ARPC2,997,physical
DPY30,SETD1B,997,physical
DPY30,CXXC1,997,physical
RPS21,RPS2,997,physical
RPS21,RPS11,997,physical
ANXA2,S100A4,997,physical
RPLP1,RPLP0,997,physical
RPS3A,RPS23,997,physical
RPS3A,RPS13,997,physical
RPS3A,RPS8,997,physical
RPS3A,RPS16,997,physical
RPS3A,RPS9,997,physical
RPS3A,RPS11,997,physical
RPS3A,RPS19,997,physical
RPS3A,RPS5,997,physical
RPS3A,RPS18,997,physical
RPS3A,RPS6,997,physical
RPS3A,RPS15,997,physical
RPS3A,RPS12,997,physical
RPS3A,RPS28,997,physical
NDUFV3,MT-ND5,997,physical
NDUFV3,MT-ND4,997,physical
NDUFV3,MT-ND2,997,physical
NDUFV3,NDUFB6,997,physical
NDUFV3,NDUFA3,997,physical
NDUFV3,NDUFB8,997,physical
NDUFV3,NDUFS2,997,physical
NDUFV3,NDUFB4,997,physical
NDUFV3,NDUFA5,997,physical
NDUFV3,NDUFB5,997,physical
NDUFV3,NDUFAB1,997,physical
NDUFV3,NDUFA9,997,physical
NDUFV3,NDUFA13,997,physical
NDUFV3,NDUFB7,997,physical
NDUFV3,NDUFB9,997,physical
NDUFV3,NDUFS8,997,physical
NDUFV3,NDUFB10,997,physical
NDUFV3,NDUFA1,997,physical
NDUFV3,NDUFA7,997,physical
NDUFV3,NDUFA10,997,physical
NDUFV3,NDUFB3,997,physical
NDUFV3,NDUFS7,997,physical
NDUFV3,NDUFA11,997,physical
CRKL,CBL,997,physical
ATG7,ATG12,997,physical
POLR3H,POLR3E,997,physical
POLR3H,POLR3D,997,physical
TASOR,PPHLN1,997,physical
RET,ARTN,997,physical
RET,GFRAL,997,physical
UBE2I,UBA2,997,physical
TJP1,HCLS1,997,physical
CDC16,ANAPC11,997,physical
CDC16,ANAPC16,997,physical
CDC16,ANAPC7,997,physical
CDC16,ANAPC13,997,physical
ORAI2,STIM1,997,physical
ORAI2,ORAI3,997,physical
RPS26,RPS11,997,physical
RPS26,RPL36,997,physical
RPS26,RPS23,997,physical
RPS26,RPS19,997,physical
RPS26,RPS17,997,physical
RPS26,RPL30,997,physical
RPS26,RPS8,997,physical
RPS26,RPS13,997,physical
RPS26,RPS16,997,physical
RPS26,RPL31,997,physical
RPS26,RPL18A,997,physical
RPS26,RPL8,997,physical
RPS26,RPS6,997,physical
RPS26,RPS12,997,physical
RPS26,RPS20,997,physical
RPS26,RPL24,997,physical
RPS26,RPL19,997,physical
RPS26,RPS2,997,physical
RPS26,RPSA,997,physical
RPS26,RPS28,997,physical
RPS26,RPL18,997,physical
RPS26,RPL6,997,physical
RSPO1,RNF43,997,physical
ATP5F1C,ATP5PO,997,physical
PEX2,PEX10,997,physical
PEX2,PEX12,997,physical
MCRS1,KANSL3,997,physical
ZDHHC9,GOLGA7,997,physical
ANAPC11,CDC27,997,physical
ANAPC11,CDC16,997,physical
ANAPC11,ANAPC5,997,physical
SMC1B,REC8,997,physical
GOLGA7,ZDHHC9,997,physical
COPS5,COPS7B,997,physical
TPM1,TPM3,997,physical
XAB2,PRPF8,997,physical
XAB2,BCAS2,997,physical
XAB2,PLRG1,997,physical
XAB2,EFTUD2,997,physical
XAB2,CDC40,997,physical
XAB2,PPIE,997,physical
CNOT3,CNOT8,997,physical
CNOT3,CNOT6L,997,physical
PFN3,ACTB,997,physical
ARNT,EP300,997,physical
ARNT,HIF3A,997,physical
TMEM126B,ACAD9,997,physical
VCP,FAF1,997,physical
VCP,UBXN6,997,physical
VCP,DERL1,997,physical
VCP,AMFR,997,physical
EDC4,DCP1A,997,physical
MAP3K5,DAXX,997,physical
MAP3K5,ERN1,997,physical
MAP3K5,TRAF2,997,physical
AP2A1,AP2B1,997,physical
H3C8,CBX1,997,physical
H3C8,DNMT3L,997,physical
H3C8,HIST2H2BE,997,physical
H3C8,DNMT3A,997,physical
DNMT1,HDAC2,997,physical
PTPN22,CSK,997,physical
TRRAP,TAF9,997,physical
TRRAP,SUPT7L,997,physical
TRRAP,TAF10,997,physical
TLR9,MYD88,997,physical
GYPA,GYPB,997,physical
EIF3B,EIF3D,997,physical
ERC1,IKBKG,997,physical
NTRK3,PTPRS,997,physical
NCKAP1,WASF2,997,physical
C8A,C8B,997,physical
MT-CO1,UQCRFS1,997,physical
MTOR,RHEB,997,physical
TAF11,TAF12,997,physical
TAF11,TAF1,997,physical
TAF11,TAF3,997,physical
TAF11,TAF9,997,physical
TAF11,TBP,997,physical
TAF11,TAF10,997,physical
MAGT1,STT3B,997,physical
MT-ND6,MT-ND5,997,physical
MT-ND1,NDUFA9,997,physical
MT-ND1,NDUFA3,997,physical
MT-ND1,NDUFB11,997,physical
MT-ND4L,NDUFS2,997,physical
CD247,FCGR3A,997,physical
CD247,FCGR3B,997,physical
DCTN1,CLIP1,997,physical
DCTN1,DCTN4,997,physical
DCTN1,DCTN5,997,physical
MT-ND5,NDUFV3,997,physical
MT-ND5,NDUFB4,997,physical
MT-ND5,MT-ND6,997,physical
GAB2,PTPN11,997,physical
SMC5,NSMCE3,997,physical
MT-ND4,NDUFC2,997,physical
MT-ND4,NDUFA10,997,physical
MT-ND4,NDUFV3,997,physical
MT-CO3,COX6A1,997,physical
CTR9,SUPT5H,997,physical
MT-ND2,NDUFV3,997,physical
MT-ND2,NDUFA10,997,physical
MT-ND2,NDUFA7,997,physical
CTNNBL1,CWC15,997,physical
TAF13,TAF10,997,physical
GRIN3A,GRIN2C,997,physical
SMG5,SMG7,997,physical
PSMB5,PSMA2,997,physical
PSMB5,PSMA3,997,physical
PSMB5,PSMA1,997,physical
PSMB5,PSMA6,997,physical
CNTF,LIFR,997,physical
AHCTF1,SEC13,997,physical
ACTN2,TTN,997,physical
COG2,COG4,997,physical
DLL1,NOTCH2,997,physical
EPRS1,KARS1,997,physical
NSL1,MIS12,997,physical
NSL1,PMF1,997,physical
DTL,CUL4B,997,physical
CD55,C3,997,physical
CDC73,SUPT5H,997,physical
NCF2,CYBB,997,physical
SF3B5,SNRPA1,997,physical
LTV1,TSR1,997,physical
VTA1,CHMP1B,997,physical
PIGC,PIGY,997,physical
PIGC,PIGP,997,physical
TADA1,TAF5L,997,physical
TADA1,TAF10,997,physical
TADA1,SUPT7L,997,physical
TADA1,TAF9,997,physical
TADA1,SUPT3H,997,physical
TADA1,TAF6L,997,physical
STX7,YKT6,997,physical
FCGR3A,CD247,997,physical
APOA2,APOA1,997,physical
APOA2,APOE,997,physical
NDUFS2,NDUFA11,997,physical
NDUFS2,NDUFB5,997,physical
NDUFS2,MT-ND4L,997,physical
NDUFS2,NDUFA1,997,physical
NDUFS2,NDUFV3,997,physical
NDUFS2,NDUFA3,997,physical
PFDN2,PDRG1,997,physical
PMF1,NSL1,997,physical
PMF1,MIS12,997,physical
DPM3,DPM2,997,physical
NPR1,NPPA,997,physical
SNAPIN,BLOC1S3,997,physical
SNAPIN,BORCS6,997,physical
CHTOP,DDX39B,997,physical
S100A4,ANXA2,997,physical
PSMD4,PSMD11,997,physical
PSMD4,PSMD1,997,physical
CDC40,BCAS2,997,physical
CDC40,SNRPG,997,physical
CDC40,BUD31,997,physical
CDC40,PPIL1,997,physical
CDC40,SNRPA1,997,physical
CDC40,EFTUD2,997,physical
CDC40,XAB2,997,physical
CDC40,SNRNP40,997,physical
CDC40,RBM22,997,physical
CDC40,SNRPE,997,physical
MCL1,PMAIP1,997,physical
QRSL1,GATC,997,physical
EIF3A,EIF3E,997,physical
EIF3A,EIF3D,997,physical
HIST2H2BE,H3C8,997,physical
ASCC3,TRIP4,997,physical
BCAS2,SNRNP40,997,physical
BCAS2,XAB2,997,physical
BCAS2,CDC40,997,physical
BCAS2,EFTUD2,997,physical
AP4B1,AP4E1,997,physical
ATP5PB,ATP5F1D,997,physical
ATP5PB,ATP5ME,997,physical
ATP5PB,ATP5MF,997,physical
ATP6AP1,ATP6V0B,997,physical
STRIP1,PPP2CA,997,physical
TAF5,TAF7,997,physical
ACTR1A,DCTN4,997,physical
NFKB2,REL,997,physical
TNFRSF6B,TNFSF14,997,physical
VAV3,LCP2,997,physical
HAUS7,HAUS1,997,physical
CETN2,MCM3AP,997,physical
CETN2,ENY2,997,physical
CETN2,PCID2,997,physical
OOEP,TLE6,997,physical
BLOC1S2,KXD1,997,physical
BLOC1S2,DTNBP1,997,physical
BLOC1S2,BORCS6,997,physical
FMR1,CYFIP2,997,physical
PSMA7,PSMA3,997,physical
PSMA7,PSMB1,997,physical
PSMA7,PSMA6,997,physical
PSMA7,PSMB7,997,physical
EXOSC1,MPHOSPH6,997,physical
FRAT1,GSK3B,997,physical
ITGB3BP,CENPU,997,physical
GNAS,GNB1,997,physical
C8B,C8A,997,physical
NDUFA1,NDUFAB1,997,physical
NDUFA1,NDUFV3,997,physical
NDUFA1,NDUFB2,997,physical
NDUFA1,NDUFB7,997,physical
NDUFA1,NDUFS5,997,physical
NDUFA1,NDUFB9,997,physical
NDUFA1,NDUFB10,997,physical
NDUFA1,NDUFS3,997,physical
NDUFA1,NDUFA12,997,physical
NDUFA1,NDUFB8,997,physical
NDUFA1,NDUFA3,997,physical
NDUFA1,NDUFS2,997,physical
NDUFA1,NDUFV1,997,physical
NDUFA1,NDUFB4,997,physical
NDUFA1,NDUFB3,997,physical
NDUFA1,NDUFB5,997,physical
NDUFA1,NDUFS4,997,physical
RNF113A,SF3B2,997,physical
SUPT3H,TADA1,997,physical
MAGOH,PYM1,997,physical
CDC5L,SNRPD2,997,physical
CDC5L,SNRPD1,997,physical
CDC5L,BUD31,997,physical
CDC5L,SNRPA1,997,physical
HSP90AB1,FKBP5,997,physical
HSP90AB1,AR,997,physical
HSP90AB1,HSPA8,997,physical
IL13RA1,TYK2,997,physical
CARD9,MALT1,997,physical
LHX3,ISL1,997,physical
MRPS2,MRPS18C,997,physical
NCOA3,NCOA2,997,physical
BMPR1A,BMPR1B,997,physical
BMPR1A,ACVR2A,997,physical
RAPGEF1,CBL,997,physical
POLR3A,POLR3E,997,physical
POLR3A,POLR1D,997,physical
CDC20,ANAPC4,997,physical
CDC20,CCNA2,997,physical
CDC20,ANAPC1,997,physical
WDR34,WDR60,997,physical
PPIE,XAB2,997,physical
MRPS16,MRPS9,997,physical
MRPS16,MRPS6,997,physical
MRPS16,MRPS11,997,physical
MRPS16,MRPS15,997,physical
NOX1,NOXO1,997,physical
NDUFS5,NDUFB5,997,physical
NDUFS5,NDUFA1,997,physical
TAF8,TAF7,997,physical
TAF8,TAF1,997,physical
SF3A3,SNRPD2,997,physical
SF3A3,SNRPB2,997,physical
IFT52,IFT81,997,physical
IFT52,TTC30B,997,physical
IFT52,HSPB11,997,physical
MEAF6,EPC1,997,physical
MEAF6,BRPF1,997,physical
MRPS15,MRPS10,997,physical
MRPS15,MRPS16,997,physical
MRPS15,MRPS7,997,physical
MRPS15,MRPS14,997,physical
MRPS15,MRPS5,997,physical
APOOL,IMMT,997,physical
APOOL,CHCHD6,997,physical
PSMB2,PSMA2,997,physical
TTI1,PRR5,997,physical
RBBP4,SIN3A,997,physical
RBBP4,SAP30,997,physical
HDAC1,DNMT3B,997,physical
HDAC1,NCOR1,997,physical
HDAC1,RB1,997,physical
HDAC1,CTBP1,997,physical
HDAC1,SUDS3,997,physical
SRC,HSP90AA1,997,physical
SRC,SHC1,997,physical
EIF3I,EIF3J,997,physical
RPS4X,RPS6,997,physical
PPIL1,CDC40,997,physical
PPIL1,SYF2,997,physical
NDUFA8,NDUFB1,997,physical
NDUFA8,NDUFA11,997,physical
NDUFA8,NDUFAB1,997,physical
MED18,MED16,997,physical
TRAF1,TRADD,997,physical
UBE2D1,RNF4,997,physical
MBL2,MASP2,997,physical
PHF20,KANSL1,997,physical
ATP6V1G1,ATP6V1A,997,physical
POLE3,POLE2,997,physical
PRPF4,EFTUD2,997,physical
PRPF4,LSM7,997,physical
PRPF4,SNRNP200,997,physical
IL2RG,JAK1,997,physical
CDC26,ANAPC16,997,physical
CDC26,ANAPC1,997,physical
DLG3,DLG4,997,physical
RING1,CBX7,997,physical
AR,HSP90AB1,997,physical
AR,HSP90AA1,997,physical
CCNY,CDK14,997,physical
PARD3,PRKCI,997,physical
NCOA6,KDM6A,997,physical
NCOA6,PAXIP1,997,physical
HLA-DMA,HLA-DMB,997,physical
PSMB8,PSMB1,997,physical
XPA,ERCC2,997,physical
CUL4A,DET1,997,physical
IARS1,RARS1,997,physical
HSPA1A,TLR2,997,physical
LSM2,PRPF3,997,physical
LSM2,SNRPD2,997,physical
IRS2,IRS1,997,physical
MDC1,H2AX,997,physical
NPPA,NPR1,997,physical
EXOSC10,MTREX,997,physical
EDNRB,EDN1,997,physical
CRNKL1,AQR,997,physical
CRNKL1,PRPF19,997,physical
CRNKL1,PRPF8,997,physical
CRNKL1,EFTUD2,997,physical
VPS28,VPS37B,997,physical
POLR3F,POLR1C,997,physical
HIF3A,ARNT,997,physical
DIS3,EXOSC5,997,physical
POLR1E,ZNRD1,997,physical
POLR1E,POLR1A,997,physical
MZT1,TUBGCP3,997,physical
CUBN,CBLIF,997,physical
KDM6A,NCOA6,997,physical
ACTR2,ACTR3B,997,physical
FUNDC1,GABARAP,997,physical
RPS16,RPS13,997,physical
RPS16,RPS8,997,physical
RPS16,RPS17,997,physical
RPS16,RPS3A,997,physical
RPS16,RPS23,997,physical
RPS16,RPS9,997,physical
RPS16,RPS14,997,physical
RPS16,RPS3,997,physical
RPS16,RPS24,997,physical
RPS16,RPS28,997,physical
RPS16,RPSA,997,physical
RPS16,RPS26,997,physical
RPS16,RPS15,997,physical
RPS16,RPS12,997,physical
CYBB,NCF2,997,physical
GNB1,GNAS,997,physical
LRP4,AGRN,997,physical
UQCRQ,UQCRFS1,997,physical
OPTN,GABARAP,997,physical
MCM8,MCM9,997,physical
DVL1,INVS,997,physical
CNTFR,LIFR,997,physical
APOO,MICOS13,997,physical
AGRN,LRP4,997,physical
EDN1,EDNRA,997,physical
EDN1,EDNRB,997,physical
INSL3,RXFP2,997,physical
EEF1E1,DARS1,997,physical
PDHA1,DLAT,997,physical
NDUFB6,NDUFB8,997,physical
NDUFB6,NDUFA2,997,physical
NDUFB6,NDUFV3,997,physical
NDUFB6,NDUFB9,997,physical
NDUFB6,NDUFS7,997,physical
NDUFB6,NDUFA11,997,physical
CDK14,CCNY,997,physical
RPP40,RPP25,997,physical
RBBP7,SUDS3,997,physical
CALML5,NOS1,997,physical
RPS6,RPS3,997,physical
RPS6,RPS14,997,physical
RPS6,RPS4X,997,physical
RPS6,RPS25,997,physical
RPS6,RPS11,997,physical
RPS6,RPS13,997,physical
RPS6,RPS3A,997,physical
RPS6,RPSA,997,physical
RPS6,RPS26,997,physical
RPS6,RPS12,997,physical
RPS6,RPS15,997,physical
RPS6,RPS5,997,physical
HAUS6,HAUS2,997,physical
BNIP3L,GABARAPL2,997,physical
SMN2,GEMIN2,997,physical
TAF9,TRRAP,997,physical
TAF9,TAF11,997,physical
TAF9,TADA1,997,physical
TAF9,SUPT7L,997,physical
CENPO,CENPU,997,physical
CENPO,CENPM,997,physical
CEP152,PLK4,997,physical
MIS12,PMF1,997,physical
MIS12,NSL1,997,physical
POLR2B,SUPT5H,997,physical
ITSN1,WASL,997,physical
GLDC,AMT,997,physical
NPSR1,NPS,997,physical
SMARCA2,ARID1B,997,physical
SEC13,SEC31A,997,physical
SEC13,AHCTF1,997,physical
IL17RE,IL17RA,997,physical
BRPF1,MEAF6,997,physical
BRPF1,KAT6B,997,physical
BORCS6,BORCS7,997,physical
BORCS6,BLOC1S2,997,physical
BORCS6,SNAPIN,997,physical
BORCS6,KXD1,997,physical
ALK,PTN,997,physical
DCP2,DDX6,997,physical
FANCA,CENPX,997,physical
SQSTM1,MAP1LC3B,997,physical
SQSTM1,KEAP1,997,physical
RPS9,RPS15,997,physical
RPS9,RPS7,997,physical
RPS9,RPS5,997,physical
RPS9,RPS25,997,physical
RPS9,RPS23,997,physical
RPS9,RPS3A,997,physical
RPS9,RPS17,997,physical
RPS9,RPS29,997,physical
RPS9,RPS16,997,physical
RPS9,RPS20,997,physical
RPS9,RPS3,997,physical
RPS9,RPS14,997,physical
ERCC2,XPA,997,physical
GPS1,COPS2,997,physical
GPS1,COPS4,997,physical
STX2,SNAP23,997,physical
TFRC,TF,997,physical
DYNLL1,DYNC2H1,997,physical
GRB2,ERBB2,997,physical
GRB2,LAT,997,physical
STT3A,TMEM258,997,physical
TRAF3,TBK1,997,physical
TRAF3,TRAF5,997,physical
TRAF3,IKBKE,997,physical
TRAF3,TRAF6,997,physical
BCL2L11,BCL2,997,physical
BCL2L11,BCL2L2,997,physical
CENPN,CENPK,997,physical
CBX1,H3C8,997,physical
AP1G1,AP1S3,997,physical
KEAP1,SQSTM1,997,physical
RPL24,RPS23,997,physical
RPL24,RPL31,997,physical
RPL24,RPL18A,997,physical
RPL24,RPS26,997,physical
RPL24,RPL18,997,physical
RPL24,RPL6,997,physical
ORMDL3,SPTLC1,997,physical
GTF2F1,GTF2E1,997,physical
BRD7,SMARCE1,997,physical
AIMP1,AIMP2,997,physical
PPP3CA,CALM1,997,physical
ZP3,ZP4,997,physical
ZP3,ZP1,997,physical
ZP3,ZP2,997,physical
CDC23,ANAPC15,997,physical
SIN3A,RBBP4,997,physical
VDAC1,TSPO,997,physical
PFDN6,UXT,997,physical
AFF1,CCNT1,997,physical
SEC31A,SEC13,997,physical
SEC31A,PDCD6,997,physical
LAT,PLCG1,997,physical
LAT,GRB2,997,physical
ULK2,RB1CC1,997,physical
PPHLN1,TASOR,997,physical
EHMT2,CBX3,997,physical
RPS29,RPS9,997,physical
ITGB1,ITGA3,997,physical
MOB1A,LATS1,997,physical
GTF2A2,TBP,997,physical
FAF1,VCP,997,physical
TSPO,VDAC1,997,physical
RAB27A,MYRIP,997,physical
GPS2,TBL1XR1,997,physical
GPS2,NCOR1,997,physical
ELP5,ELP6,997,physical
RPS8,RPS16,997,physical
RPS8,RPS13,997,physical
RPS8,RPS23,997,physical
RPS8,RPS3A,997,physical
RPS8,RPS25,997,physical
RPS8,RPS3,997,physical
RPS8,RPS20,997,physical
RPS8,RPS19,997,physical
RPS8,RPSA,997,physical
RPS8,RPS26,997,physical
RPS8,RPS2,997,physical
RPS8,RPS12,997,physical
AP1S3,AP1G1,997,physical
CENPK,CENPQ,997,physical
CENPK,CENPN,997,physical
DYNC1I2,DYNC1LI2,997,physical
NOXO1,NOX1,997,physical
NOXO1,CYBA,997,physical
TEN1,CTC1,997,physical
ASCC2,TRIP4,997,physical
POLR3D,POLR3H,997,physical
POLR3D,POLR3G,997,physical
POLR3D,POLR1C,997,physical
CHMP1A,VPS4A,997,physical
NPS,NPSR1,997,physical
BCL2,BBC3,997,physical
BCL2,BCL2L11,997,physical
UBE2D2,RBX1,997,physical
ATP5F1A,ATP5PD,997,physical
ATP5F1A,ATP5ME,997,physical
MRPS6,MRPS16,997,physical
RABGGTA,RABGGTB,997,physical
FKBP1A,RPTOR,997,physical
NEDD4L,SMAD3,997,physical
DSCAM,NTN1,997,physical
MASP2,MBL2,997,physical
FAAP20,FAAP100,997,physical
SNU13,PRPF3,997,physical
NCOR2,NCOR1,997,physical
PAXIP1,NCOA6,997,physical
CSF2RB,IL3,997,physical
CUL4B,DTL,997,physical
RELA,REL,997,physical
WDR60,WDR34,997,physical
HCRTR1,HCRT,997,physical
HYPK,NAA15,997,physical
PARVB,LIMS1,997,physical
CARD10,MALT1,997,physical
SOS1,HRAS,997,physical
PRR5,MAPKAP1,997,physical
PRR5,TTI1,997,physical
CDKN1A,CDK2,997,physical
C1S,SERPING1,997,physical
NRXN1,NLGN1,997,physical
NCOA1,ESR2,997,physical
NLRC4,CASP1,997,physical
INTS1,INTS4,997,physical
POLR2F,TWISTNB,997,physical
POLR2F,POLR1D,997,physical
PRKAR1B,PRKACA,997,physical
POP1,POP4,997,physical
TF,TFRC,997,physical
RPS14,RPS3,997,physical
RPS14,RPS9,997,physical
RPS14,RPS11,997,physical
RPS14,RPS23,997,physical
RPS14,RPS16,997,physical
RPS14,RPS6,997,physical
RPS14,RPSA,997,physical
RPS14,RPS28,997,physical
RPS14,RPS2,997,physical
RPS14,RPS18,997,physical
BUD31,CDC40,997,physical
BUD31,PLRG1,997,physical
BUD31,CWC15,997,physical
BUD31,PRPF8,997,physical
BUD31,CDC5L,997,physical
BUD31,SYF2,997,physical
LTBP1,TGFB1,997,physical
PYM1,MAGOH,997,physical
TTC30B,IFT88,997,physical
TTC30B,IFT52,997,physical
PSMD14,PSMC2,997,physical
PSMD14,PSMC3,997,physical
PSMD14,USP14,997,physical
PBRM1,ARID1A,997,physical
PBRM1,ACTL6A,997,physical
RPL31,RPL8,997,physical
RPL31,RPL24,997,physical
RPL31,RPL19,997,physical
RPL31,RPS26,997,physical
RPL31,RPL38,997,physical
RPL31,RPL6,997,physical
RPL31,RPL11,997,physical
RPL31,RPL18,997,physical
RPL31,RPS23,997,physical
RPL31,RPL30,997,physical
RPL31,RPL18A,997,physical
COPS7B,COPS2,997,physical
COPS7B,COPS6,997,physical
